artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Béla Bartók,orchestra,album,Bartók: Concerto for Orchestra; Miraculous Mandarin,2001,0BdpdXESdkXtycdSEyd7RU,"Béla Bartók was a Hungarian composer, pianist, and ethnomusicologist who lived from 1881 to 1945. He is considered one of the most influential composers of the 20th century, renowned for his innovative approach to composition and his exploration of folk music. Bartók was born on March 25, 1881, in Nagyszentmiklós, Austria-Hungary (now Sânnicolau Mare, Romania). He showed prodigious musical talent from an early age and began his formal music education at the Budapest Academy of Music. <a href=""https://www.last.fm/music/+noredirect/B%C3%A9la+Bart%C3%B3k"">Read more on Last.fm</a>",480965,4811149,Dmitri Shostakovich,Igor Stravinsky,Olivier Messiaen
Igor Stravinsky,orchestra,album,Stravinsky: Pulcinella Suite (Recorded 1999),2001,3l6qk0jo9y4ANBaYnNohzV,"Igor Fyodorovich Stravinsky (Russian: Игорь Ѳёдоровичъ Стравинскій) (17th June 1882 – 6th April 1971) was a Russian composer who first achieved international fame with three ballets commissioned by the impresario Serge Diaghilev and performed by Diaghilev's Ballets Russes (Russian Ballet): L'Oiseau de feu (""The Firebird"") (1910), Petrushka (1911), and Le sacre du printemps (""The Rite of Spring"") (1913). Stravinsky's compositional career was notable for its stylistic diversity. <a href=""https://www.last.fm/music/Igor+Stravinsky"">Read more on Last.fm</a>",610268,8112765,Sergei Prokofiev,Béla Bartók,Arnold Schönberg
Richard Strauss,orchestra,album,"Strauss, R.: Eine Alpensinfonie; Rosenkavalier-Suite",2001,1Uig1ZW1LcvTfomtmP0Bfh,"Richard Strauss (11th June 1864 – 8th September 1949) was a German composer of the late Romantic era and early modern eras, particularly noted for his tone poems and operas which include Der Rosenkavalier and Salome; his lieder, especially his Four Last Songs; and his tone poems Death and Transfiguration, Till Eulenspiegel's Merry Pranks, Also sprach Zarathustra, An Alpine Symphony, and other orchestral works, such as Metamorphosen. Strauss was also a prominent conductor throughout Germany and Austria. <a href=""https://www.last.fm/music/Richard+Strauss"">Read more on Last.fm</a>",523032,4025955,Gustav Mahler,Johannes Brahms,Ludwig van Beethoven
James Last,orchestra,album,Lounge Legends: James Last,2001,5LzUQH6s2OEoYB7jpk3chR,"James Last (Hans Last, * April 17, 1929 in Bremen, † June, 9, 2015 in Florida) was a German composer and big band leader with a large fan base in Europe and world-wide. Last's trademark was arranging pop hits in a big-band style; his series of ""party albums"" is equally well-known. Over the course of his career, he has sold well over 100 million albums. Last learned how to play piano as child, switching to bass as a teenager. He joined Hans-Gunther Oesterreich's Radio Bremen Dance Orchestra in 1946, when he was 17 years old. <a href=""https://www.last.fm/music/James+Last"">Read more on Last.fm</a>",183928,2062505,Bert Kaempfert,Paul Mauriat,Franck Pourcel
George Fenton,orchestra,album,The Blue Planet - Music from the BBC TV Series,2001,1L0r4mY8xTAhKdNiWlNx6s,"George Fenton (born George Howe in London October 19, 1950) and later on attended St Edward's School in Oxford. The British composer best known for his work writing film scores and music for television such as for the BBC series ""The Blue Planet"" and ""Planet Earth"". He also composed the score for ""Buffalo Bill's Wild West Show"" - a dinner show recreating the experience of the famous world traveling show of Buffalo Bill. The dinner show was created exclusively for the Disneyland Resort Paris and opened together with the resort on April 12 <a href=""https://www.last.fm/music/George+Fenton"">Read more on Last.fm</a>",132817,1203004,James Horner,John Debney,Basil Poledouris
Penguin Cafe Orchestra,orchestra,album,A Brief History,2001,0iLpxPAsMmggTaZomqJJMy,"The Penguin Cafe Orchestra was the creation of classically-trained guitarist, composer, and arranger Simon Jeffes (Crawley, Sussex, England, 1949–1997). Jeffes and cellist co-founder Helen Liebmann were members throughout its life; a number of other musicians became part of the ensemble playing live and also appearing on studio albums according to the instrumentation of particular pieces. Several members of the original PCO, Geoffrey Richardson <a href=""https://www.last.fm/music/Penguin+Cafe+Orchestra"">Read more on Last.fm</a>",412608,6109211,Penguin Cafe,Philip Glass,Laraaji
Maria Callas,orchestra,album,Romantic Callas,2001,4ko6iNgiWkk6XmihYtOpPj,"Maria Callas (Greek: Μαρία Κάλλας) (1923–1977) was a Greek soprano, considered one of the most renowned opera singers of the 20th century and one of the greatest singer of all time, being often referred to as the greatest. The critics praised her bel canto technique, her far-reaching voice, and her interpretations of deep psychological analysis. These characters had led her to be hailed as La Divina (The Divine Woman), or La Diva Assoluta (The Absolute Diva). <a href=""https://www.last.fm/music/Maria+Callas"">Read more on Last.fm</a>",206512,2384881,Montserrat Caballé,Leontyne Price,Luciano Pavarotti
Pinchas Zukerman,orchestra,album,Bach,2001,2T5PZfDOJwhptULsnB0YMu,"Pinchas Zukerman (Hebrew: פנחס צוקרמן‎, born July 16, 1948) is a noted Israeli violinist, violist, and conductor who was appointed Music Director of Ottawa's National Arts Centre Orchestra in April 1998. Zukerman was born in Tel Aviv, to Yehuda and Miriam Lieberman Zukerman. He left for the United States and studied at the Juilliard School. He made his New York début in 1963. From 1980 to 1987 he was the director of the Saint Paul Chamber Orchestra in Minnesota. <a href=""https://www.last.fm/music/Pinchas+Zukerman"">Read more on Last.fm</a>",17350,76157,Shlomo Mintz,Nadja Salerno-Sonnenberg,Leonid Kogan
Berliner Philharmoniker,orchestra,album,Dvorák: Symphony No.9 / Smetana: The Moldau / Liszt: Les Préludes,2001,5qWDkUl9qN7Q00rwCFd332,"The Berlin Philharmonic Orchestra (also known as Berlin Philharmonic or BPO; in German Berliner Philharmoniker), is an orchestra based in Berlin, Germany, and one of the world's leading orchestras. Kirill Petrenko has served as Chief Conductor since 2019. The BPO also supports several chamber music ensembles. Website: http://www.berliner-philharmoniker.de/. The Berlin Philharmonic Orchestra was founded in Berlin in 1882 by 54 musicians under the name Frühere Bilsesche Kapelle (literally <a href=""https://www.last.fm/music/Berliner+Philharmoniker"">Read more on Last.fm</a>",156722,2016651,Wiener Philharmoniker,Chicago Symphony Orchestra,Sir Simon Rattle
Hollywood Symphony Orchestra,orchestra,album,The Kubrick Collection,2001,1xAsCaCPqVWQNPu6FZ2hTY," <a href=""https://www.last.fm/music/Hollywood+Symphony+Orchestra"">Read more on Last.fm</a>",19549,84689,BBC Concert Orchestra,Seattle Symphony Orchestra,Moscow Symphony Orchestra
Samuel Barber,orchestra,album,Barber: Adagio for Strings,2001,2ZzF2NhXUJPNttZRLtJqNS,"Samuel Osborne Barber (March 9, 1910–January 23, 1981) was an American composer of classical music, best known for his Adagio for Strings. He was born in West Chester, Pennsylvania and began to compose at the age of seven. He studied at the Curtis Institute of Music in Philadelphia before becoming a fellow of the American Academy in Rome in 1935. The following year he wrote his String Quartet in B minor, the second movement of which he would arrange <a href=""https://www.last.fm/music/Samuel+Barber"">Read more on Last.fm</a>",621474,3307953,Ralph Vaughan Williams,Sergei Prokofiev,Franz Liszt
Nat King Cole,orchestra,album,Night Lights (Remastered 2001),2001,5kQfbxLa8K9n8zYHXJQ7Zx,"Nat ""King"" Cole (March 17th 1919–February 15th 1965) was a popular American singer and jazz musician. As a piano player, he formed a jazz trio in 1938 that played Los Angeles nightclubs, one of the first jazz trios featuring guitar and piano. Prior to this he had played music since he was a child and had worked with bands since he was sixteen. He was raised in Chicago and exposed to the abundant jazz scene there. He was heavily influenced by pianist Earl ""Fatha"" Hines. <a href=""https://www.last.fm/music/Nat+King+Cole"">Read more on Last.fm</a>",2687276,38413384,The Nat King Cole Trio,Dean Martin,Bing Crosby
Machito & His Afro-Cuban Orchestra,orchestra,album,Mambo Mucho Mambo: The Complete Columbia Masters,2001,6B2ojkcrpxTCIZ9O054OLt," <a href=""https://www.last.fm/music/Machito+&+His+Afro-Cuban+Orchestra"">Read more on Last.fm</a>",7180,24867,Lázara Cachao,Machito Orchestra,Machito & His Afro-Cubans
"Karita Mattila, Yutaka Sado & London Philharmonic Orchestra",orchestra,album,Karita Mattila Sings Arias & Scenes,2001,7Lkxj9Tt2ESXfjuEQVzbPI," <a href=""https://www.last.fm/music/Karita+Mattila,+Yutaka+Sado+&+London+Philharmonic+Orchestra"">Read more on Last.fm</a>",6,48,,,
Gustav Mahler,orchestra,album,Mahler: The Complete Recordings,2001,4Y8L8cALceGVTlhPRvef9A,"Gustav Mahler (7 July 1860 – 18 May 1911) was an Austro-Bohemian composer and conductor, regarded as a key figure bridging 19th-century Austro-German traditions and early 20th-century modernism. While his reputation as a conductor was well established during his lifetime, his compositions gained wider recognition only after periods of neglect, including bans on their performance in much of Europe during the Nazi era. After 1945, his works were rediscovered and have since become frequently performed and recorded. <a href=""https://www.last.fm/music/Gustav+Mahler"">Read more on Last.fm</a>",722006,8017298,Richard Strauss,Anton Bruckner,Ludwig van Beethoven
David Oistrakh,orchestra,album,Mozart: Sinfonia Concertante/Bruch: Scottish Fantasia; Hindemith: Violin Concerto,2001,7EbJAw93lrlX1pdt9Uf53S,"David Fyodorovich Oistrakh (Ukrainian:Дави́д Фе́дорович (Фі́шелевич) О́йстрах; Russian: Давид Фёдорович Ойстрах; September 30 [O.S. September 17] 1908 – October 24, 1974) was a ukrainian violinist of the Soviet period, who made many recordings and was the dedicatee of numerous violin works. His recordings and performances of Shostakovich's concerti are particularly well known, but he was also a performer of classical concerti. <a href=""https://www.last.fm/music/David+Oistrakh"">Read more on Last.fm</a>",28114,190740,Henryk Szeryng,Евгений Светланов,Jascha Heifetz
Richard Strauss,orchestra,album,R. Strauss: Zarathustra; Till; Don Juan; Heldenleben; Tod & Verklärung,2001,477LOa9Sf3DW4LXbVlorgX,"Richard Strauss (11th June 1864 – 8th September 1949) was a German composer of the late Romantic era and early modern eras, particularly noted for his tone poems and operas which include Der Rosenkavalier and Salome; his lieder, especially his Four Last Songs; and his tone poems Death and Transfiguration, Till Eulenspiegel's Merry Pranks, Also sprach Zarathustra, An Alpine Symphony, and other orchestral works, such as Metamorphosen. Strauss was also a prominent conductor throughout Germany and Austria. <a href=""https://www.last.fm/music/Richard+Strauss"">Read more on Last.fm</a>",523032,4025955,Gustav Mahler,Johannes Brahms,Ludwig van Beethoven
The Red Army Choir,orchestra,album,Slavonic Farewell - Alexandrov Ensemble (Red Army Chorus and Band),2001,3f2FDq2EhDZ7vDDfYgCPwz,"The Soviet ensemble was created by F. N. Danilovich, director P. I. Ilyin and choirmaster A. V. Aleksandrov. The main organiser and the first musical director of the ensemble was the professor of the Moscow Conservatory named after P. I. Tchaikovsky , later People's Artist of the USSR , composer Alexander Vasilyevich Alexandrov (1883-1946); he led the ensemble for 18 years. The first performance of the Ensemble took place in the Central House of the Red Army, October 12, 1928. <a href=""https://www.last.fm/music/The+Red+Army+Choir"">Read more on Last.fm</a>",252896,4999774,Stars of St. Petersburg,Ural Cossacks Choir,Валерий Петряев
José Carreras,orchestra,album,Opera Arias,2001,22kvIMsxXSTGL6cyB5S0bZ,"Carreras was born in Barcelona, Spain, and exhibited musical talent from a young age. At age eight, he also gave his first public performance, singing La Donna e Mobile on Spanish national radio. At eleven, he appeared at the Liceu as a boy soprano in the role of the narrator in Falla's El retablo de Maese Pedro and an urchin in the second act of La bohème. In his teens, Carreras studied at the Conservatori Superior de Música del Liceu. He made his debut at the Liceu as Flavio in Norma <a href=""https://www.last.fm/music/+noredirect/Jos%C3%A9+Carreras"">Read more on Last.fm</a>",113066,601998,Plácido Domingo,Luciano Pavarotti,Roberto Alagna
Antonio Vivaldi,orchestra,album,"Vivaldi: Late Violin Concertos, Vol. 1 (RV 177, RV 222, RV 273, RV 295, RV 375 and RV 191)",2001,47rcTDNLNjXlm0YpGX35i5,"Antonio Lucio Vivaldi (4 March 1678 – 28 July 1741) was an Italian composer, virtuoso violinist, impresario of Baroque music, and Roman Catholic priest. He is regarded as one of the leading Baroque composers, with a significant influence across Europe during his lifetime. Vivaldi contributed to developments in orchestration, violin technique, and programmatic music. He played a key role in consolidating the concerto form, particularly the solo concerto, into a widely recognised musical idiom. <a href=""https://www.last.fm/music/Antonio+Vivaldi"">Read more on Last.fm</a>",1888862,40687135,Georg Friedrich Händel,Johann Sebastian Bach,Wolfgang Amadeus Mozart
